0,0.5231,0.503
1,0.5459,0.586
2,0.5504,0.5635
3,0.5698,0.605
4,0.5759,0.546
5,0.5886,0.5735
6,0.5937,0.624
7,0.594,0.6245
8,0.6101,0.619
9,0.6125,0.616
10,0.6113,0.6135
11,0.6074,0.6225
12,0.6334,0.5925
13,0.6216,0.6255
14,0.6309,0.568
15,0.6186,0.6115
16,0.6328,0.6275
17,0.6384,0.6365
18,0.6349,0.624
19,0.6445,0.642
20,0.666,0.635
21,0.6724,0.638
22,0.6651,0.637
23,0.6689,0.6355
24,0.6794,0.652
25,0.6729,0.6405
26,0.6788,0.6545
27,0.6874,0.627
28,0.6925,0.649
29,0.6906,0.637
30,0.6923,0.6325
31,0.691,0.648
32,0.696,0.6515
33,0.6991,0.649
34,0.7008,0.6525
35,0.7054,0.6345
36,0.7041,0.65
37,0.7112,0.6525
38,0.7197,0.6325
39,0.7138,0.658
40,0.7198,0.6505
41,0.7192,0.6485
42,0.7292,0.6495
43,0.7308,0.652
44,0.7356,0.6595
45,0.7341,0.632
46,0.7393,0.637
47,0.7413,0.6445
48,0.7371,0.656
49,0.7442,0.629
50,0.7596,0.663
51,0.7707,0.643
52,0.7674,0.658
53,0.7739,0.6595
54,0.7769,0.664
55,0.7801,0.653
56,0.7821,0.6565
57,0.7832,0.6645
58,0.7849,0.6615
59,0.7893,0.656
60,0.7918,0.66
61,0.7977,0.6615
62,0.7896,0.639
63,0.7953,0.6545
64,0.8015,0.662
65,0.7987,0.645
66,0.8008,0.661
67,0.8049,0.651
68,0.8026,0.6555
69,0.8038,0.651
70,0.8223,0.668
71,0.8227,0.6585
72,0.8313,0.658
73,0.8347,0.6585
74,0.8299,0.659
75,0.8316,0.65
76,0.8345,0.6535
77,0.8361,0.6525
78,0.8384,0.653
79,0.8409,0.654
80,0.8399,0.6545
81,0.8467,0.6475
82,0.8491,0.6655
83,0.8472,0.656
84,0.8527,0.6455
85,0.8451,0.671
86,0.8428,0.65
87,0.8509,0.6445
88,0.851,0.6535
89,0.858,0.645
90,0.8542,0.654
91,0.8564,0.656
92,0.8524,0.654
93,0.8513,0.6425
94,0.8588,0.6455
95,0.8577,0.6515
96,0.8594,0.6515
97,0.8605,0.654
98,0.8564,0.635
99,0.857,0.6555
100,0.8725,0.6495
101,0.8757,0.638
102,0.8782,0.6605
103,0.8786,0.649
104,0.8828,0.647
105,0.8851,0.6575
106,0.8843,0.6485
107,0.8896,0.6465
